REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,FP10-34
PATNUM:,6605
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19790309
LOWFRQ:,3400
HGHFRQ:,3900
GUNITS:,DBI/DBR
LWGAIN:,37.0
MDGAIN:,38.3
HGGAIN:,38.8
AZWIDT:,1.90
ELWIDT:,1.90
ATVSWR:,1.06
FRTOBA:,60.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-59.00,
-125.00,-59.00,
-125.00,-56.00,
-110.00,-56.00,
-85.00,-38.00,
-35.00,-38.00,
-30.00,-33.00,
-25.00,-33.00,
-15.00,-29.00,
-15.00,-25.00,
-8.00,-19.00,
-4.00,-17.00,
-2.80,-17.00,
-2.50,-11.30,
-2.00,-5.40,
-1.50,-2.50,
-1.00,-1.10,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-1.10,
1.50,-2.50,
2.00,-5.40,
2.50,-11.30,
2.80,-17.00,
4.00,-17.00,
8.00,-19.00,
15.00,-25.00,
15.00,-29.00,
25.00,-33.00,
30.00,-33.00,
35.00,-38.00,
85.00,-38.00,
110.00,-56.00,
125.00,-56.00,
125.00,-59.00,
180.00,-59.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,13
-180.00,-60.00,
-105.00,-60.00,
-15.00,-42.00,
-10.00,-41.00,
-4.00,-37.00,
-2.00,-28.00,
0.00,-28.00,
2.00,-28.00,
4.00,-37.00,
10.00,-41.00,
15.00,-42.00,
105.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,37
-180.00,-59.00,
-125.00,-59.00,
-125.00,-56.00,
-110.00,-56.00,
-85.00,-38.00,
-35.00,-38.00,
-30.00,-33.00,
-25.00,-33.00,
-15.00,-29.00,
-15.00,-25.00,
-8.00,-19.00,
-4.00,-17.00,
-2.80,-17.00,
-2.50,-11.30,
-2.00,-5.40,
-1.50,-2.50,
-1.00,-1.10,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-1.10,
1.50,-2.50,
2.00,-5.40,
2.50,-11.30,
2.80,-17.00,
4.00,-17.00,
8.00,-19.00,
15.00,-25.00,
15.00,-29.00,
25.00,-33.00,
30.00,-33.00,
35.00,-38.00,
85.00,-38.00,
110.00,-56.00,
125.00,-56.00,
125.00,-59.00,
180.00,-59.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,13
-180.00,-60.00,
-105.00,-60.00,
-15.00,-42.00,
-10.00,-41.00,
-4.00,-37.00,
-2.00,-28.00,
0.00,-28.00,
2.00,-28.00,
4.00,-37.00,
10.00,-41.00,
15.00,-42.00,
105.00,-60.00,
180.00,-60.00,
ENDFIL:,EOF
